customer_id,segment,tier,RFM_Score,RFM_Sum,total_revenue,total_profit,total_orders,total_quantity,first_order,last_order,avg_order_value,avg_profit_per_order,customer_priority,engagement_strategy
56052630,New Customers,Silver,412,7,5560,6852.2,2,5,2025-05-09,2025-08-25,2780.0,3426.1,Новые,"Приветственная программа, обучение"
47545727,About To Sleep,Silver,222,6,7200,7387.0,4,9,2025-02-17,2025-05-27,1800.0,1846.75,Рисковые,"Срочные акции, напоминания"
46536130,About To Sleep,Silver,223,7,11070,4099.1,3,4,2025-01-27,2025-05-15,3690.0,1366.3666666666668,Рисковые,"Срочные акции, напоминания"
62235684,At Risk,Bronze,112,4,5980,10544.0,1,3,2025-02-26,2025-02-26,5980.0,10544.0,Критические,"Восстановительные кампании, опросы"
54094339,314,Silver,314,8,13160,30172.4,2,7,2025-01-04,2025-07-25,6580.0,15086.2,Другие,Стандартный маркетинг
46434145,High Value New Customers,Gold,524,11,20720,33069.6,4,11,2025-02-22,2025-09-22,5180.0,8267.4,Растущие,"VIP обслуживание, персональный менеджер"
98709059,New Customers,Silver,411,6,5000,-11.0,2,2,2025-06-17,2025-08-26,2500.0,-5.5,Новые,"Приветственная программа, обучение"
77282880,Loyal Customers,Gold,335,11,33480,54975.4,6,17,2025-01-05,2025-07-18,5580.0,9162.566666666668,Премиум,"Программа лояльности, перекрестные продажи"
14299738,314,Silver,314,8,14760,33569.4,2,7,2025-04-14,2025-08-02,7380.0,16784.7,Другие,Стандартный маркетинг
51498093,New Customers,Silver,512,8,5580,5263.6,1,2,2025-09-19,2025-09-19,5580.0,5263.6,Новые,"Приветственная программа, обучение"
89402108,At Risk,Bronze,122,5,7650,9139.5,3,7,2025-02-03,2025-02-16,2550.0,3046.5,Критические,"Восстановительные кампании, опросы"
64280433,Potential Loyalists,Silver,312,6,5396,14581.88,1,4,2025-07-07,2025-07-07,5396.0,14581.88,Растущие,Персонализированные рекомендации
71446261,Loyal Customers,Gold,335,11,31080,46201.2,6,16,2025-01-12,2025-07-28,5180.0,7700.2,Премиум,"Программа лояльности, перекрестные продажи"
72155725,High Value New Customers,Gold,424,10,16944,36392.16,3,10,2025-01-16,2025-09-04,5648.0,12130.720000000001,Растущие,"VIP обслуживание, персональный менеджер"
78722650,325,Gold,325,10,27540,35209.6,3,7,2025-02-05,2025-08-04,9180.0,11736.533333333333,Другие,Стандартный маркетинг
64327413,Loyal Customers,Gold,434,11,18600,21885.0,6,14,2025-02-07,2025-08-29,3100.0,3647.5,Премиум,"Программа лояльности, перекрестные продажи"
10145273,Loyal Customers,Platinum,534,12,17450,25525.3,5,13,2025-02-26,2025-09-20,3490.0,5105.0599999999995,Премиум,"Программа лояльности, перекрестные продажи"
15413660,At Risk,Bronze,111,3,4980,4391.6,1,2,2025-04-26,2025-04-26,4980.0,4391.6,Критические,"Восстановительные кампании, опросы"
55594711,Potential Loyalists,Bronze,311,5,3162,7704.06,1,4,2025-07-17,2025-07-17,3162.0,7704.06,Растущие,Персонализированные рекомендации
34502560,At Risk,Bronze,112,4,7828,15333.28,1,3,2025-04-13,2025-04-13,7828.0,15333.28,Критические,"Восстановительные кампании, опросы"
72536399,At Risk,Bronze,121,4,4800,1150.0,3,4,2025-01-19,2025-04-10,1600.0,383.3333333333333,Критические,"Восстановительные кампании, опросы"
57461608,Potential Loyalists,Silver,312,6,7000,12571.0,2,6,2025-02-15,2025-07-28,3500.0,6285.5,Растущие,Персонализированные рекомендации
65461995,At Risk,Bronze,112,4,5980,15704.2,1,4,2025-02-18,2025-02-18,5980.0,15704.2,Критические,"Восстановительные кампании, опросы"
96240921,High Value New Customers,Gold,425,11,33300,78412.0,3,11,2025-01-06,2025-09-06,11100.0,26137.333333333332,Растущие,"VIP обслуживание, персональный менеджер"
24763399,315,Gold,315,9,22200,37830.0,2,6,2025-03-04,2025-08-09,11100.0,18915.0,Другие,Стандартный маркетинг
73953828,High Value New Customers,Gold,524,11,14970,26194.9,3,9,2025-03-14,2025-09-13,4990.0,8731.633333333333,Растущие,"VIP обслуживание, персональный менеджер"
16225379,Cannot Lose Them,Silver,114,6,12380,1440.9,2,2,2025-02-06,2025-04-23,6190.0,720.45,Критические,"Персональные обращения, специальные условия"
25688149,235,Gold,235,10,36500,63261.0,5,15,2025-01-16,2025-06-29,7300.0,12652.2,Другие,Стандартный маркетинг
86155356,Cannot Lose Them,Silver,114,6,13180,18680.1,2,5,2025-03-13,2025-04-26,6590.0,9340.05,Критические,"Персональные обращения, специальные условия"
52059480,113,Bronze,113,5,9980,12723.8,2,5,2025-03-21,2025-04-30,4990.0,6361.9,Другие,Стандартный маркетинг
99962600,113,Bronze,113,5,9980,8773.5,2,4,2025-01-10,2025-04-04,4990.0,4386.75,Другие,Стандартный маркетинг
25273810,Potential Loyalists,Silver,323,8,8940,16708.6,3,9,2025-04-02,2025-07-12,2980.0,5569.533333333333,Растущие,Персонализированные рекомендации
98423853,113,Bronze,113,5,10600,14184.0,2,5,2025-01-06,2025-02-24,5300.0,7092.0,Другие,Стандартный маркетинг
14268446,325,Gold,325,10,33300,14497.0,3,4,2025-04-24,2025-08-03,11100.0,4832.333333333333,Другие,Стандартный маркетинг
78884710,High Value New Customers,Platinum,525,12,47960,88541.2,4,12,2025-02-24,2025-09-09,11990.0,22135.3,Растущие,"VIP обслуживание, персональный менеджер"
40542742,New Customers,Gold,513,9,10400,8996.0,2,4,2025-02-27,2025-09-21,5200.0,4498.0,Новые,"Приветственная программа, обучение"
97750622,High Value New Customers,Gold,424,10,18300,15831.0,3,6,2025-04-28,2025-08-10,6100.0,5277.0,Растущие,"VIP обслуживание, персональный менеджер"
43094185,213,Silver,213,6,9400,11471.0,2,5,2025-06-03,2025-06-11,4700.0,5735.5,Другие,Стандартный маркетинг
32484702,Cannot Lose Them,Gold,225,9,29200,46877.0,4,11,2025-01-22,2025-06-04,7300.0,11719.25,Критические,"Персональные обращения, специальные условия"
58356356,New Customers,Gold,523,10,10320,16771.4,4,12,2025-03-11,2025-09-18,2580.0,4192.85,Новые,"Приветственная программа, обучение"
38916371,High Value New Customers,Platinum,525,12,32800,64310.0,4,13,2025-03-29,2025-09-22,8200.0,16077.5,Растущие,"VIP обслуживание, персональный менеджер"
11351952,Potential Loyalists,Silver,322,7,6000,6481.0,3,7,2025-03-07,2025-08-02,2000.0,2160.3333333333335,Растущие,Персонализированные рекомендации
11000967,113,Bronze,113,5,10248,8734.12,2,4,2025-02-22,2025-03-31,5124.0,4367.06,Другие,Стандартный маркетинг
39493765,113,Bronze,113,5,9100,9471.0,1,2,2025-04-05,2025-04-05,9100.0,9471.0,Другие,Стандартный маркетинг
52067394,New Customers,Silver,421,7,2820,3997.2,3,9,2025-04-14,2025-09-06,940.0,1332.3999999999999,Новые,"Приветственная программа, обучение"
57862472,New Customers,Gold,423,9,9300,18517.0,3,10,2025-01-09,2025-09-06,3100.0,6172.333333333333,Новые,"Приветственная программа, обучение"
59810682,New Customers,Silver,511,7,3490,2686.8,1,2,2025-09-18,2025-09-18,3490.0,2686.8,Новые,"Приветственная программа, обучение"
79101202,About To Sleep,Silver,223,7,11340,25358.4,3,11,2025-04-18,2025-06-03,3780.0,8452.800000000001,Рисковые,"Срочные акции, напоминания"
44901759,At Risk,Bronze,212,5,7000,-58.0,2,2,2025-03-22,2025-05-31,3500.0,-29.0,Критические,"Восстановительные кампании, опросы"
24165881,At Risk,Bronze,112,4,5580,9643.2,1,3,2025-03-06,2025-03-06,5580.0,9643.2,Критические,"Восстановительные кампании, опросы"
98269250,New Customers,Gold,513,9,11160,16500.0,2,5,2025-03-16,2025-09-14,5580.0,8250.0,Новые,"Приветственная программа, обучение"
47631395,Loyal Customers,Gold,335,11,27900,16371.0,5,8,2025-01-06,2025-07-23,5580.0,3274.2,Премиум,"Программа лояльности, перекрестные продажи"
83393173,At Risk,Bronze,212,5,5990,16671.3,1,4,2025-05-23,2025-05-23,5990.0,16671.3,Критические,"Восстановительные кампании, опросы"
44062204,Potential Loyalists,Silver,313,7,10760,9517.4,2,4,2025-02-26,2025-07-08,5380.0,4758.7,Растущие,Персонализированные рекомендации
60672089,213,Silver,213,6,11990,10022.2,1,2,2025-06-14,2025-06-14,11990.0,10022.2,Другие,Стандартный маркетинг
80774380,New Customers,Silver,422,8,7470,10510.6,3,8,2025-05-27,2025-08-24,2490.0,3503.5333333333333,Новые,"Приветственная программа, обучение"
31684574,Potential Loyalists,Silver,323,8,10360,11958.1,4,10,2025-03-31,2025-07-24,2590.0,2989.525,Растущие,Персонализированные рекомендации
40907194,New Customers,Silver,413,8,11980,16450.2,2,5,2025-01-29,2025-08-12,5990.0,8225.1,Новые,"Приветственная программа, обучение"
39462607,213,Silver,213,6,11100,10677.0,1,2,2025-05-15,2025-05-15,11100.0,10677.0,Другие,Стандартный маркетинг
34800221,Potential Loyalists,Silver,321,6,3360,3133.4,3,7,2025-02-01,2025-07-11,1120.0,1044.4666666666667,Растущие,Персонализированные рекомендации
90900699,Cannot Lose Them,Silver,224,8,16500,22311.0,3,7,2025-01-07,2025-05-25,5500.0,7437.0,Критические,"Персональные обращения, специальные условия"
42522552,Potential Loyalists,Bronze,311,5,2160,237.4,2,3,2025-05-31,2025-07-18,1080.0,118.7,Растущие,Персонализированные рекомендации
64604307,324,Gold,324,9,20940,20546.6,3,6,2025-01-04,2025-07-26,6980.0,6848.866666666666,Другие,Стандартный маркетинг
31817974,New Customers,Silver,521,8,4350,4329.5,3,7,2025-05-07,2025-09-18,1450.0,1443.1666666666667,Новые,"Приветственная программа, обучение"
80615239,High Value New Customers,Gold,424,10,19960,33718.0,4,12,2025-03-15,2025-09-07,4990.0,8429.5,Растущие,"VIP обслуживание, персональный менеджер"
83675423,High Value New Customers,Gold,424,10,14970,17855.2,3,7,2025-05-07,2025-09-05,4990.0,5951.733333333334,Растущие,"VIP обслуживание, персональный менеджер"
96712748,High Value New Customers,Gold,425,11,44400,69206.0,4,11,2025-05-31,2025-08-21,11100.0,17301.5,Растущие,"VIP обслуживание, персональный менеджер"
91781807,Cannot Lose Them,Silver,224,8,15900,20722.0,3,7,2025-03-30,2025-06-07,5300.0,6907.333333333333,Критические,"Персональные обращения, специальные условия"
35892837,Cannot Lose Them,Silver,215,8,22000,29324.0,2,5,2025-05-08,2025-06-21,11000.0,14662.0,Критические,"Персональные обращения, специальные условия"
66144867,High Value New Customers,Platinum,525,12,36720,25288.4,4,7,2025-04-25,2025-09-18,9180.0,6322.1,Растущие,"VIP обслуживание, персональный менеджер"
24653069,213,Silver,213,6,9960,20849.0,2,7,2025-06-05,2025-06-07,4980.0,10424.5,Другие,Стандартный маркетинг
27451798,At Risk,Bronze,111,3,1580,3610.6,1,4,2025-01-25,2025-01-25,1580.0,3610.6,Критические,"Восстановительные кампании, опросы"
23245835,New Customers,Silver,412,7,5960,14341.0,2,8,2025-07-27,2025-09-04,2980.0,7170.5,Новые,"Приветственная программа, обучение"
51863845,Potential Loyalists,Bronze,311,5,420,-161.8,1,1,2025-08-02,2025-08-02,420.0,-161.8,Растущие,Персонализированные рекомендации
92519435,At Risk,Bronze,112,4,5980,6772.0,1,2,2025-01-14,2025-01-14,5980.0,6772.0,Критические,"Восстановительные кампании, опросы"
54150352,At Risk,Bronze,211,4,3380,4149.4,2,5,2025-06-02,2025-06-25,1690.0,2074.7,Критические,"Восстановительные кампании, опросы"
72387757,At Risk,Bronze,211,4,700,1364.0,1,4,2025-06-25,2025-06-25,700.0,1364.0,Критические,"Восстановительные кампании, опросы"
35690160,324,Gold,324,9,16944,26343.28,3,8,2025-01-18,2025-07-16,5648.0,8781.093333333332,Другие,Стандартный маркетинг
91756346,At Risk,Bronze,111,3,4000,6712.0,1,3,2025-03-14,2025-03-14,4000.0,6712.0,Критические,"Восстановительные кампании, опросы"
44699881,Cannot Lose Them,Silver,214,7,13560,11730.8,2,4,2025-01-22,2025-06-02,6780.0,5865.4,Критические,"Персональные обращения, специальные условия"
88610207,High Value New Customers,Platinum,525,12,30600,29538.0,3,6,2025-03-29,2025-09-18,10200.0,9846.0,Растущие,"VIP обслуживание, персональный менеджер"
67730240,New Customers,Silver,512,8,5200,6604.0,2,5,2025-04-30,2025-09-12,2600.0,3302.0,Новые,"Приветственная программа, обучение"
50680192,New Customers,Silver,413,8,11000,430.0,1,1,2025-08-22,2025-08-22,11000.0,430.0,Новые,"Приветственная программа, обучение"
71114241,Potential Loyalists,Bronze,311,5,3100,3730.0,2,5,2025-01-30,2025-07-07,1550.0,1865.0,Растущие,Персонализированные рекомендации
12494667,New Customers,Gold,523,10,8940,7012.8,3,5,2025-01-24,2025-09-08,2980.0,2337.6,Новые,"Приветственная программа, обучение"
19765974,New Customers,Silver,512,8,5960,16042.6,2,8,2025-01-20,2025-09-22,2980.0,8021.3,Новые,"Приветственная программа, обучение"
11135499,213,Silver,213,6,11960,25408.4,2,7,2025-02-13,2025-05-16,5980.0,12704.2,Другие,Стандартный маркетинг
88322590,High Value New Customers,Gold,524,11,21540,22584.2,3,6,2025-07-04,2025-09-25,7180.0,7528.066666666667,Растущие,"VIP обслуживание, персональный менеджер"
60414566,New Customers,Silver,411,6,2650,390.5,1,1,2025-08-16,2025-08-16,2650.0,390.5,Новые,"Приветственная программа, обучение"
52326977,Potential Loyalists,Silver,321,6,4140,1866.4,3,5,2025-01-16,2025-07-21,1380.0,622.1333333333333,Растущие,Персонализированные рекомендации
82355303,Potential Loyalists,Bronze,311,5,3380,6304.0,1,3,2025-07-16,2025-07-16,3380.0,6304.0,Растущие,Персонализированные рекомендации
32712151,213,Silver,213,6,11960,7702.8,2,3,2025-06-19,2025-06-29,5980.0,3851.4,Другие,Стандартный маркетинг
24115955,At Risk,Bronze,212,5,5180,15036.0,1,4,2025-05-19,2025-05-19,5180.0,15036.0,Критические,"Восстановительные кампании, опросы"
84867398,Loyal Customers,Platinum,534,12,14900,14749.0,5,11,2025-03-04,2025-09-27,2980.0,2949.8,Премиум,"Программа лояльности, перекрестные продажи"
86731987,At Risk,Bronze,112,4,6000,16468.0,1,4,2025-02-22,2025-02-22,6000.0,16468.0,Критические,"Восстановительные кампании, опросы"
64821792,213,Silver,213,6,11160,10864.8,2,4,2025-05-07,2025-05-26,5580.0,5432.4,Другие,Стандартный маркетинг
43423685,High Value New Customers,Gold,524,11,13520,19637.0,4,11,2025-03-04,2025-09-27,3380.0,4909.25,Растущие,"VIP обслуживание, персональный менеджер"
35501394,At Risk,Bronze,111,3,2890,-209.0,1,1,2025-03-22,2025-03-22,2890.0,-209.0,Критические,"Восстановительные кампании, опросы"
72389005,213,Silver,213,6,9980,27391.0,1,4,2025-05-20,2025-05-20,9980.0,27391.0,Другие,Стандартный маркетинг
70533928,213,Silver,213,6,11732,25985.3,2,7,2025-04-22,2025-05-23,5866.0,12992.65,Другие,Стандартный маркетинг
10425403,New Customers,Silver,512,8,7000,9879.0,2,5,2025-02-20,2025-09-18,3500.0,4939.5,Новые,"Приветственная программа, обучение"
47730210,New Customers,Silver,413,8,9180,15698.4,1,3,2025-08-14,2025-08-14,9180.0,15698.4,Новые,"Приветственная программа, обучение"
39920707,New Customers,Silver,511,7,2000,1901.0,2,5,2025-06-14,2025-09-20,1000.0,950.5,Новые,"Приветственная программа, обучение"
92465778,High Value New Customers,Gold,514,10,19960,29252.2,2,5,2025-09-09,2025-09-21,9980.0,14626.1,Растущие,"VIP обслуживание, персональный менеджер"
42599054,At Risk,Bronze,212,5,7580,20847.0,1,4,2025-07-02,2025-07-02,7580.0,20847.0,Критические,"Восстановительные кампании, опросы"
24553956,Loyal Customers,Platinum,435,12,23900,35034.6,5,13,2025-01-13,2025-09-01,4780.0,7006.92,Премиум,"Программа лояльности, перекрестные продажи"
90003367,325,Gold,325,10,28720,58794.8,4,13,2025-04-17,2025-08-09,7180.0,14698.7,Другие,Стандартный маркетинг
56970638,Potential Loyalists,Silver,313,7,9560,25233.6,2,8,2025-03-22,2025-08-08,4780.0,12616.8,Растущие,Персонализированные рекомендации
12157882,New Customers,Silver,422,8,6400,9075.0,4,11,2025-03-12,2025-08-26,1600.0,2268.75,Новые,"Приветственная программа, обучение"
63341383,New Customers,Silver,421,7,2070,1425.3,3,8,2025-04-22,2025-08-22,690.0,475.09999999999997,Новые,"Приветственная программа, обучение"
14926551,Loyal Customers,Platinum,535,13,29950,48240.8,5,14,2025-02-06,2025-09-11,5990.0,9648.16,Премиум,"Программа лояльности, перекрестные продажи"
32997683,Loyal Customers,Platinum,534,12,13900,18941.0,5,13,2025-04-22,2025-09-18,2780.0,3788.2,Премиум,"Программа лояльности, перекрестные продажи"
83975242,New Customers,Silver,412,7,5778,4871.32,1,2,2025-08-30,2025-08-30,5778.0,4871.32,Новые,"Приветственная программа, обучение"
63600414,New Customers,Silver,412,7,5580,10146.6,1,3,2025-09-06,2025-09-06,5580.0,10146.6,Новые,"Приветственная программа, обучение"
18156492,High Value New Customers,Platinum,525,12,23920,47436.0,4,13,2025-01-27,2025-09-18,5980.0,11859.0,Растущие,"VIP обслуживание, персональный менеджер"
36814941,At Risk,Bronze,212,5,5500,9204.0,1,3,2025-06-25,2025-06-25,5500.0,9204.0,Критические,"Восстановительные кампании, опросы"
81628656,New Customers,Silver,411,6,2700,-45.0,1,1,2025-09-04,2025-09-04,2700.0,-45.0,Новые,"Приветственная программа, обучение"
77879975,At Risk,Bronze,112,4,5160,3963.8,2,4,2025-04-10,2025-04-28,2580.0,1981.9,Критические,"Восстановительные кампании, опросы"
27685318,New Customers,Silver,412,7,5300,12869.0,1,4,2025-09-01,2025-09-01,5300.0,12869.0,Новые,"Приветственная программа, обучение"
21059414,At Risk,Bronze,111,3,2100,3397.0,1,3,2025-01-10,2025-01-10,2100.0,3397.0,Критические,"Восстановительные кампании, опросы"
46766529,324,Gold,324,9,21000,44819.0,3,10,2025-03-26,2025-07-14,7000.0,14939.666666666666,Другие,Стандартный маркетинг
24565729,High Value New Customers,Gold,425,11,27540,17833.0,3,5,2025-03-19,2025-08-17,9180.0,5944.333333333333,Растущие,"VIP обслуживание, персональный менеджер"
26669048,New Customers,Silver,413,8,11990,12109.7,1,2,2025-08-18,2025-08-18,11990.0,12109.7,Новые,"Приветственная программа, обучение"
35024002,New Customers,Silver,511,7,3100,4856.0,1,3,2025-09-23,2025-09-23,3100.0,4856.0,Новые,"Приветственная программа, обучение"
91763078,New Customers,Silver,421,7,4320,4408.4,4,10,2025-01-20,2025-08-26,1080.0,1102.1,Новые,"Приветственная программа, обучение"
10678165,At Risk,Bronze,112,4,6980,6499.6,2,4,2025-01-11,2025-04-07,3490.0,3249.8,Критические,"Восстановительные кампании, опросы"
36225094,At Risk,Bronze,212,5,5980,888.4,1,1,2025-06-04,2025-06-04,5980.0,888.4,Критические,"Восстановительные кампании, опросы"
55068920,New Customers,Gold,532,10,6300,4627.0,5,10,2025-03-21,2025-09-18,1260.0,925.4,Новые,"Приветственная программа, обучение"
69845855,At Risk,Bronze,112,4,5800,6001.0,1,2,2025-04-09,2025-04-09,5800.0,6001.0,Критические,"Восстановительные кампании, опросы"
64363579,At Risk,Bronze,112,4,6780,12951.0,1,3,2025-01-20,2025-01-20,6780.0,12951.0,Критические,"Восстановительные кампании, опросы"
84168282,At Risk,Bronze,111,3,3980,10588.8,1,4,2025-04-12,2025-04-12,3980.0,10588.8,Критические,"Восстановительные кампании, опросы"
48025495,Potential Loyalists,Bronze,311,5,300,-213.0,2,7,2025-06-10,2025-07-13,150.0,-106.5,Растущие,Персонализированные рекомендации
36414021,High Value New Customers,Gold,515,11,22000,36570.0,2,6,2025-06-13,2025-09-26,11000.0,18285.0,Растущие,"VIP обслуживание, персональный менеджер"
56607737,Cannot Lose Them,Silver,114,6,14360,39625.4,2,8,2025-02-06,2025-02-15,7180.0,19812.7,Критические,"Персональные обращения, специальные условия"
11575539,Loyal Customers,Platinum,435,12,27500,37054.0,5,12,2025-02-02,2025-08-30,5500.0,7410.8,Премиум,"Программа лояльности, перекрестные продажи"
16408664,213,Silver,213,6,11100,22345.0,1,3,2025-06-30,2025-06-30,11100.0,22345.0,Другие,Стандартный маркетинг
34175452,Potential Loyalists,Bronze,311,5,4400,7694.0,1,3,2025-07-19,2025-07-19,4400.0,7694.0,Растущие,Персонализированные рекомендации
92727952,At Risk,Bronze,212,5,5300,11904.0,2,7,2025-04-18,2025-05-17,2650.0,5952.0,Критические,"Восстановительные кампании, опросы"
35056511,At Risk,Bronze,111,3,2400,4605.0,2,7,2025-04-03,2025-04-29,1200.0,2302.5,Критические,"Восстановительные кампании, опросы"
56908719,At Risk,Bronze,112,4,5980,10932.4,1,3,2025-01-09,2025-01-09,5980.0,10932.4,Критические,"Восстановительные кампании, опросы"
33191023,324,Gold,324,9,20720,24197.8,4,9,2025-04-03,2025-08-03,5180.0,6049.45,Другие,Стандартный маркетинг
86253551,New Customers,Gold,423,9,10470,17449.7,3,9,2025-02-06,2025-08-12,3490.0,5816.566666666667,Новые,"Приветственная программа, обучение"
59016478,New Customers,Silver,411,6,3490,5994.4,1,3,2025-08-12,2025-08-12,3490.0,5994.4,Новые,"Приветственная программа, обучение"
52863920,Cannot Lose Them,Silver,115,7,22000,1012.0,2,2,2025-01-06,2025-03-14,11000.0,506.0,Критические,"Персональные обращения, специальные условия"
77801450,At Risk,Bronze,211,4,4990,8541.2,1,3,2025-06-15,2025-06-15,4990.0,8541.2,Критические,"Восстановительные кампании, опросы"
53858511,New Customers,Gold,523,10,11800,15520.5,4,10,2025-02-09,2025-09-20,2950.0,3880.125,Новые,"Приветственная программа, обучение"
97446387,New Customers,Silver,411,6,2780,6800.2,1,4,2025-08-28,2025-08-28,2780.0,6800.2,Новые,"Приветственная программа, обучение"
71037188,At Risk,Bronze,111,3,1800,2841.0,1,3,2025-04-20,2025-04-20,1800.0,2841.0,Критические,"Восстановительные кампании, опросы"
72747359,At Risk,Bronze,212,5,6900,12654.0,2,6,2025-01-13,2025-06-01,3450.0,6327.0,Критические,"Восстановительные кампании, опросы"
68162392,High Value New Customers,Gold,514,10,13960,21348.4,2,5,2025-07-24,2025-09-17,6980.0,10674.2,Растущие,"VIP обслуживание, персональный менеджер"
85129002,213,Silver,213,6,9980,14082.7,2,5,2025-04-02,2025-06-28,4990.0,7041.35,Другие,Стандартный маркетинг
72208276,Cannot Lose Them,Silver,224,8,16740,30605.0,3,9,2025-02-13,2025-06-23,5580.0,10201.666666666666,Критические,"Персональные обращения, специальные условия"
91970108,113,Bronze,113,5,9180,10020.2,1,2,2025-03-18,2025-03-18,9180.0,10020.2,Другие,Стандартный маркетинг
72257964,113,Bronze,113,5,9980,18360.1,2,6,2025-01-18,2025-02-27,4990.0,9180.05,Другие,Стандартный маркетинг
58445728,At Risk,Bronze,112,4,6180,5984.0,1,2,2025-02-11,2025-02-11,6180.0,5984.0,Критические,"Восстановительные кампании, опросы"
48820146,About To Sleep,Silver,222,6,7740,2858.6,3,4,2025-02-12,2025-06-06,2580.0,952.8666666666667,Рисковые,"Срочные акции, напоминания"
16006909,Cannot Lose Them,Silver,114,6,12360,6073.6,2,3,2025-04-10,2025-04-22,6180.0,3036.8,Критические,"Персональные обращения, специальные условия"
28525798,235,Gold,235,10,30250,51589.0,5,15,2025-01-01,2025-05-28,6050.0,10317.8,Другие,Стандартный маркетинг
21673576,213,Silver,213,6,11100,19065.0,1,3,2025-06-12,2025-06-12,11100.0,19065.0,Другие,Стандартный маркетинг
33567369,New Customers,Silver,411,6,4980,5184.0,2,4,2025-08-04,2025-08-14,2490.0,2592.0,Новые,"Приветственная программа, обучение"
24789210,314,Silver,314,8,13160,36511.6,2,8,2025-04-19,2025-07-16,6580.0,18255.8,Другие,Стандартный маркетинг
39535140,Potential Loyalists,Silver,312,6,6200,6442.0,2,4,2025-01-26,2025-07-08,3100.0,3221.0,Растущие,Персонализированные рекомендации
66519859,High Value New Customers,Gold,524,11,14700,21553.0,3,8,2025-02-02,2025-09-08,4900.0,7184.333333333333,Растущие,"VIP обслуживание, персональный менеджер"
96414579,At Risk,Bronze,212,5,7000,5184.0,2,4,2025-05-17,2025-06-09,3500.0,2592.0,Критические,"Восстановительные кампании, опросы"
40911969,New Customers,Silver,413,8,12180,26085.6,2,7,2025-05-01,2025-08-22,6090.0,13042.8,Новые,"Приветственная программа, обучение"
85974412,At Risk,Bronze,112,4,5100,-183.0,1,1,2025-03-06,2025-03-06,5100.0,-183.0,Критические,"Восстановительные кампании, опросы"
77056010,113,Bronze,113,5,10860,23793.7,2,7,2025-02-01,2025-02-02,5430.0,11896.85,Другие,Стандартный маркетинг
52946669,At Risk,Bronze,111,3,2650,230.0,1,1,2025-02-11,2025-02-11,2650.0,230.0,Критические,"Восстановительные кампании, опросы"
89899082,New Customers,Silver,412,7,7828,630.64,1,1,2025-08-21,2025-08-21,7828.0,630.64,Новые,"Приветственная программа, обучение"
91756950,Cannot Lose Them,Silver,214,7,14360,21210.8,2,5,2025-03-19,2025-06-07,7180.0,10605.4,Критические,"Персональные обращения, специальные условия"
63335242,Cannot Lose Them,Silver,214,7,15960,15696.8,2,4,2025-02-27,2025-05-29,7980.0,7848.4,Критические,"Персональные обращения, специальные условия"
96447831,Cannot Lose Them,Gold,225,9,27816,37562.1,4,10,2025-01-10,2025-06-25,6954.0,9390.525,Критические,"Персональные обращения, специальные условия"
51160776,113,Bronze,113,5,11000,2120.0,1,1,2025-02-23,2025-02-23,11000.0,2120.0,Другие,Стандартный маркетинг
16975545,Potential Loyalists,Bronze,311,5,4900,12806.0,1,4,2025-07-28,2025-07-28,4900.0,12806.0,Растущие,Персонализированные рекомендации
87735808,At Risk,Bronze,112,4,7074,6506.04,1,2,2025-04-06,2025-04-06,7074.0,6506.04,Критические,"Восстановительные кампании, опросы"
45932023,Cannot Lose Them,Silver,214,7,12360,22489.6,2,6,2025-02-15,2025-05-30,6180.0,11244.8,Критические,"Персональные обращения, специальные условия"
49227251,New Customers,Silver,421,7,4800,11564.0,3,12,2025-03-29,2025-09-01,1600.0,3854.6666666666665,Новые,"Приветственная программа, обучение"
31743322,113,Bronze,113,5,11100,29474.0,1,4,2025-01-15,2025-01-15,11100.0,29474.0,Другие,Стандартный маркетинг
42668897,High Value New Customers,Gold,425,11,22140,39814.8,3,9,2025-01-15,2025-08-23,7380.0,13271.6,Растущие,"VIP обслуживание, персональный менеджер"
73722467,High Value New Customers,Gold,524,11,16500,15112.0,3,6,2025-03-25,2025-09-20,5500.0,5037.333333333333,Растущие,"VIP обслуживание, персональный менеджер"
76003966,New Customers,Silver,512,8,5990,9651.9,1,3,2025-09-20,2025-09-20,5990.0,9651.9,Новые,"Приветственная программа, обучение"
29195433,About To Sleep,Silver,223,7,11920,19450.8,4,12,2025-03-07,2025-06-21,2980.0,4862.7,Рисковые,"Срочные акции, напоминания"
52953466,Potential Loyalists,Silver,322,7,7470,14956.9,3,10,2025-02-26,2025-07-20,2490.0,4985.633333333333,Растущие,Персонализированные рекомендации
68280793,At Risk,Bronze,111,3,3380,5376.4,1,3,2025-02-04,2025-02-04,3380.0,5376.4,Критические,"Восстановительные кампании, опросы"
60315278,New Customers,Silver,421,7,3060,2485.0,3,7,2025-03-28,2025-08-11,1020.0,828.3333333333334,Новые,"Приветственная программа, обучение"
40877478,Potential Loyalists,Silver,313,7,9980,21752.1,2,7,2025-01-24,2025-08-04,4990.0,10876.05,Растущие,Персонализированные рекомендации
67131607,New Customers,Silver,411,6,1180,2427.4,1,4,2025-08-16,2025-08-16,1180.0,2427.4,Новые,"Приветственная программа, обучение"
20862535,Cannot Lose Them,Silver,224,8,16740,15161.6,3,6,2025-02-11,2025-06-30,5580.0,5053.866666666667,Критические,"Персональные обращения, специальные условия"
